org,repo,url,number,author,created_at,merged_at,base_branch,head_branch,changed_files,commits,additions,deletions,reviews,time_of_1st_review,reviewers,hrs_open,hrs_to_1st_review,mins_to_1st_review
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/95",95,"robertjd","2019-04-02T21:37:22Z","2019-04-02T21:49:15Z","master","drop-node4",3,3,3,3,3,"2019-04-02T21:38:25Z","aarongranick-okta,swiftone,robertjd",0.2,0.02,1.05
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/96",96,"robertjd","2019-04-02T23:16:59Z","2019-04-02T23:46:03Z","master","rd-update-default-executor",4,1,14,12,1,"2019-04-02T23:20:21Z","aarongranick-okta",0.48,0.06,3.37
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/100",100,"swiftone","2019-05-01T19:02:43Z","2019-05-01T19:29:27Z","master","OKTA-223863-fix-js-docs",3,1,5,4,1,"2019-05-01T19:23:12Z","bretterer",0.45,0.34,20.48
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/102",102,"swiftone","2019-05-03T17:27:15Z","2019-05-03T17:47:35Z","master","fix-js-docs-ArvindJoshi-OKTA-224249",1,1,5,5,1,"2019-05-03T17:47:12Z","vijetmahabaleshwar-okta",0.34,0.33,19.95
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/105",105,"vijetmahabaleshwar-okta","2019-05-14T23:17:59Z","2019-05-15T20:52:12Z","master","vm-update-sms-number",2,1,2,2,1,"2019-05-15T20:50:32Z","swiftone",21.57,21.54,1292.55
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/108",108,"vijetmahabaleshwar-okta","2019-06-04T20:56:04Z","2019-06-05T16:36:32Z","master","vm-fix-tests",1,1,9,10,1,"2019-06-05T16:35:18Z","swiftone",19.67,19.65,1179.23
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/109",109,"swiftone","2019-06-27T21:25:50Z","2019-06-27T22:20:29Z","master","br-hat-openapi-to-devdep",3,1,82,27,1,"2019-06-27T21:43:51Z","robertjd",0.91,0.3,18.02
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/111",111,"robertjd","2019-08-12T20:43:03Z","2019-08-12T21:25:13Z","master","robertjd-npm-env-var",1,1,1,1,1,"2019-08-12T20:46:04Z","manueltanzi-okta",0.7,0.05,3.02
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/112",112,"robertjd","2019-08-19T20:06:24Z","2019-08-19T20:13:23Z","master","rd-OKTA-237903",2,1,19,42,2,"2019-08-19T20:09:55Z","swiftone",0.12,0.06,3.52
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/113",113,"robertjd","2019-08-19T21:13:34Z","2019-08-19T21:41:39Z","master","release-2.0.1",2,1,13,1,1,"2019-08-19T21:24:41Z","swiftone",0.47,0.19,11.12
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/115",115,"bretterer","2019-10-17T14:24:42Z","2019-10-29T16:18:38Z","master","update_openapi",70,10,4644,1706,20,"2019-10-23T01:14:01Z","swiftone,bretterer,laura-rodriguez",289.9,130.82,7849.32
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/116",116,"bretterer","2019-10-25T15:55:32Z","2019-10-28T15:13:10Z","master","drop_node_6_support",5,4,5167,13,1,"2019-10-25T18:16:23Z","swiftone",71.29,2.35,140.85
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/122",122,"vijetmahabaleshwar-okta","2019-12-10T19:07:13Z","2020-01-08T19:24:30Z","master","vm-update-policy-test",1,2,22,16,1,"2019-12-11T16:18:34Z","bretterer",696.29,21.19,1271.35
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/123",123,"vijetmahabaleshwar-okta","2020-01-02T22:38:41Z","2020-01-03T17:01:28Z","master","vm-update-label-tests",2,1,9,9,3,"2020-01-02T22:41:46Z","laura-rodriguez,vijetmahabaleshwar-okta",18.38,0.05,3.08
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/124",124,"vijetmahabaleshwar-okta","2020-01-07T23:06:08Z","2020-01-08T17:15:18Z","master","vm-fix-user-search-test",1,2,6,2,2,"2020-01-07T23:19:33Z","swiftone",18.15,0.22,13.42
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/128",128,"aarongranick-okta","2020-02-27T00:13:43Z","2020-02-28T19:43:38Z","master","ag-oauth-OKTA-269583",47,3,1127,9420,2,"2020-02-27T18:58:41Z","bretterer",43.5,18.75,1124.97
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/131",131,"aarongranick-okta","2020-03-06T22:26:34Z","2020-08-27T18:34:00Z","master","ag-oauth-it-OKTA-281265",58,3,122,19,2,"2020-08-26T06:51:42Z","vijetmahabaleshwar-okta",4172.12,4136.42,248185.13
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/132",132,"aarongranick-okta","2020-03-13T18:11:21Z","2020-03-16T17:57:54Z","master","ag-arbitrary-calls-OKTA-278073",1,1,32,0,1,"2020-03-16T17:49:33Z","bretterer",71.78,71.64,4298.2
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/133",133,"shuowu-okta","2020-03-13T22:44:26Z","2020-04-01T20:13:15Z","master","sw-fix-templates-generator",1,2,12,5,2,"2020-03-13T22:55:08Z","swiftone",453.48,0.18,10.7
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/136",136,"robertjd","2020-04-22T20:18:56Z","2020-04-23T17:40:58Z","master","rd-oauth-docs",1,1,24,0,1,"2020-04-22T20:29:11Z","aarongranick-okta",21.37,0.17,10.25
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/137",137,"vijetmahabaleshwar-okta","2020-04-24T22:40:57Z","2020-04-27T16:29:41Z","master","vm-slack-notifications-cron",1,1,1,1,1,"2020-04-27T16:28:27Z","swiftone",65.81,65.79,3947.5
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/138",138,"shuowu","2020-04-29T18:40:55Z","2020-05-25T20:07:22Z","master","sw-handle-token-refresh-OKTA-291504",9,4,265,168,5,"2020-05-13T23:07:21Z","robertjd,shuowu",625.44,340.44,20426.43
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/140",140,"shuowu-okta","2020-05-04T19:52:17Z","2020-05-05T22:53:07Z","master","sw-fix-templates-of-collections-generation-OKTA-288633",3,1,27,4,2,"2020-05-05T05:19:51Z","robertjd,swiftone",27.01,9.46,567.57
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/144",144,"shuowu","2020-05-05T17:18:01Z","2020-05-08T02:08:51Z","master","fix-unit-test-OKTA-295995",1,2,28,10,2,"2020-05-07T17:21:19Z","swiftone,robertjd",56.85,48.06,2883.3
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/145",145,"shuowu","2020-05-06T22:04:42Z","2020-05-22T16:09:03Z","openapi-update","sw-sms-tempalte-api-tests-OKTA-288648",2,5,159,0,5,"2020-05-07T17:24:02Z","swiftone,shuowu,robertjd",378.07,19.32,1159.33
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/147",147,"swiftone","2020-05-11T17:53:55Z","2020-07-06T21:34:28Z","master","openapi-update",422,48,14852,1651,8,"2020-06-29T23:32:36Z","aarongranick-okta,bretterer,justinabrokwah-okta,shuowu",1347.68,1181.64,70898.68
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/149",149,"shuowu","2020-05-12T14:49:05Z","2020-05-12T15:15:11Z","openapi-update","sw-fix-template-reference-model",115,1,211,212,2,"2020-05-12T14:49:52Z","shuowu,swiftone",0.44,0.01,0.78
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/150",150,"shuowu","2020-05-13T15:33:31Z","2020-05-20T16:12:05Z","openapi-update","sw-add-integration-tests-for-idp-OKTA-288649",9,9,592,7,4,"2020-05-19T18:26:22Z","swiftone,robertjd,shuowu",168.64,146.88,8812.85
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/151",151,"shuowu","2020-05-15T21:32:41Z","2020-05-22T16:12:11Z","openapi-update","sw-it-policy-api-OKTA-288650",6,3,380,1,2,"2020-05-19T18:24:58Z","swiftone,robertjd",162.66,92.87,5572.28
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/152",152,"shuowu","2020-05-20T15:45:07Z","2020-05-21T13:34:29Z","openapi-update","sw-it-for-linked-object-api-OKTA-288651",2,3,175,0,3,"2020-05-21T00:55:49Z","robertjd,shuowu",21.82,9.18,550.7
"okta","okta-sdk-nodejs","https://github.com/okta/okta-sdk-nodejs/pull/153",153,"shuowu","2020-05-20T15:49:25Z","2020-05-20T16:52:23Z","openapi-update","sw-it-for-user-types-api-OKTA-288654",2,1,115,0,1,"2020-05-20T16:40:36Z","robertjd",1.05,0.85,51.18
