org,repo,url,number,author,created_at,merged_at,changed_files,commits,additions,deletions,reviews,time_of_first_review,reviewers,hours_open,hours_to_first_review,minutes_to_first_review
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/99",99,"justinabrokwah-okta","2020-08-12T20:03:17Z","2020-08-14T18:10:36Z",23,6,1755,24,3,"2020-08-14T14:02:40Z",[["bretterer","justinabrokwah-okta"]],46.12,41.99,2519.38
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/100",100,"justinabrokwah-okta","2020-08-13T13:44:38Z","2020-08-14T14:09:26Z",5,2,764,0,1,"2020-08-14T14:01:54Z",[["bretterer"]],24.41,24.29,1457.27
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/101",101,"justinabrokwah-okta","2020-08-13T18:05:22Z","2020-08-14T14:08:27Z",6,1,1403,0,1,"2020-08-14T14:01:57Z",[["bretterer"]],20.05,19.94,1196.58
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/102",102,"justinabrokwah-okta","2020-08-13T20:20:51Z","2020-08-14T14:09:05Z",6,1,2048,0,1,"2020-08-14T14:01:52Z",[["bretterer"]],17.8,17.68,1061.02
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/103",103,"justinabrokwah-okta","2020-08-14T13:55:42Z","2020-08-14T14:08:45Z",4,2,938,0,1,"2020-08-14T14:01:49Z",[["bretterer"]],0.22,0.1,6.12
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/104",104,"justinabrokwah-okta","2020-08-14T14:59:23Z","2020-08-14T19:39:45Z",5,1,158,8,1,"2020-08-14T19:15:48Z",[["bretterer"]],4.67,4.27,256.42
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/105",105,"justinabrokwah-okta","2020-08-17T19:44:39Z","2020-08-18T14:57:28Z",29,2,4980,41,1,"2020-08-18T14:46:25Z",[["bretterer"]],19.21,19.03,1141.77
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/106",106,"justinabrokwah-okta","2020-08-19T14:06:26Z","2020-08-26T20:27:05Z",16,1,5732,0,7,"2020-08-26T19:40:21Z",[["laura-rodriguez","bretterer","justinabrokwah-okta"]],174.34,173.57,10413.92
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/107",107,"justinabrokwah-okta","2020-08-19T19:58:31Z","2020-08-26T21:00:31Z",8,1,1478,3,1,"2020-08-26T20:33:57Z",[["laura-rodriguez"]],169.03,168.59,10115.43
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/108",108,"justinabrokwah-okta","2020-08-20T17:58:48Z","2020-08-28T19:36:35Z",176,2,2214,1863,1,"2020-08-28T19:34:41Z",[["bretterer"]],193.63,193.6,11615.88
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/109",109,"justinabrokwah-okta","2020-08-20T20:19:31Z","2020-08-21T14:56:39Z",1,4,63,19,2,"2020-08-20T20:45:29Z",[["bretterer"]],18.62,0.43,25.97
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/110",110,"justinabrokwah-okta","2020-08-25T19:34:20Z","2020-08-28T19:48:10Z",5,7,57,7,1,"2020-08-25T19:46:11Z",[["bretterer"]],72.23,0.2,11.85
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/111",111,"justinabrokwah-okta","2020-08-26T14:47:42Z","2020-08-27T19:28:04Z",1,4,18,4,1,"2020-08-27T19:14:55Z",[["bretterer"]],28.67,28.45,1707.22
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/113",113,"justinabrokwah-okta","2020-08-26T20:52:23Z","2020-08-26T21:05:33Z",20,2,619,61,1,"2020-08-26T21:04:01Z",[["bretterer"]],0.22,0.19,11.63
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/114",114,"justinabrokwah-okta","2020-08-27T19:31:37Z","2020-08-28T19:35:21Z",167,2,10424,6752,1,"2020-08-28T19:34:32Z",[["bretterer"]],24.06,24.05,1442.92
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/115",115,"justinabrokwah-okta","2020-08-28T18:27:48Z","2020-08-28T19:37:07Z",1,1,397,0,1,"2020-08-28T19:35:05Z",[["bretterer"]],1.16,1.12,67.28
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/118",118,"bretterer","2020-10-13T17:21:23Z","2020-10-16T18:55:25Z",688,231,95503,6500,2,"2020-10-16T17:59:19Z",[["swiftone"]],73.57,72.63,4357.93
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/121",121,"bretterer","2020-10-19T20:53:19Z","2020-10-19T20:58:05Z",1,1,3,3,2,"2020-10-19T20:55:02Z",[["swiftone"]],0.08,0.03,1.72
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/125",125,"bretterer","2020-10-21T15:15:19Z","2020-10-21T18:00:39Z",6,1,7,1,2,"2020-10-21T15:16:24Z",[["serhiibuniak-okta","bryanapellanes-okta"]],2.76,0.02,1.08
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/128",128,"bretterer","2020-10-23T13:31:25Z","2020-10-23T19:45:41Z",1,5,110,72,1,"2020-10-23T13:33:40Z",[["serhiibuniak-okta"]],6.24,0.04,2.25
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/129",129,"bretterer","2020-10-26T14:08:49Z","2020-10-26T18:50:41Z",2,2,2,2,2,"2020-10-26T14:17:39Z",[["laura-rodriguez","bryanapellanes-okta"]],4.7,0.15,8.83
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/130",130,"serhiibuniak-okta","2020-10-28T14:46:42Z","2020-10-29T15:43:46Z",1,1,15,0,1,"2020-10-29T15:43:37Z",[["bretterer"]],24.95,24.95,1496.92
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/132",132,"serhiibuniak-okta","2020-11-02T13:59:44Z","2020-11-03T08:41:28Z",3,4,21,9,1,"2020-11-02T14:35:11Z",[["bretterer"]],18.7,0.59,35.45
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/134",134,"serhiibuniak-okta","2020-11-03T15:08:24Z","2020-11-04T09:08:53Z",1,2,65,6,4,"2020-11-03T15:12:32Z",[["bretterer","serhiibuniak-okta"]],18.01,0.07,4.13
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/136",136,"serhiibuniak-okta","2020-11-04T13:52:18Z","2020-11-05T16:13:03Z",147,2,1524,641,2,"2020-11-05T15:59:19Z",[["bretterer"]],26.35,26.12,1567.02
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/137",137,"serhiibuniak-okta","2020-11-05T16:30:48Z","2020-11-06T15:51:30Z",5,3,10,6,1,"2020-11-06T15:48:05Z",[["bretterer"]],23.35,23.29,1397.28
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/139",139,"serhiibuniak-okta","2020-11-09T15:10:12Z","2020-11-10T09:59:07Z",148,3,584,585,1,"2020-11-10T01:43:20Z",[["bretterer"]],18.82,10.55,633.13
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/140",140,"serhiibuniak-okta","2020-11-11T17:34:47Z","2020-11-12T15:38:41Z",1,1,103,12,1,"2020-11-12T15:30:24Z",[["bretterer"]],22.07,21.93,1315.62
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/142",142,"serhiibuniak-okta","2020-11-13T19:30:03Z","2020-11-17T16:36:58Z",3,6,6,1,1,"2020-11-17T16:36:01Z",[["bretterer"]],93.12,93.1,5585.97
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/145",145,"serhiibuniak-okta","2020-11-23T18:06:04Z","2020-11-30T15:05:09Z",3,3,45,1,1,"2020-11-30T14:58:38Z",[["bretterer"]],164.98,164.88,9892.57
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/147",147,"serhiibuniak-okta","2020-11-25T13:51:14Z","2020-11-30T15:25:56Z",9,4,114,1,2,"2020-11-25T14:21:29Z",[["bretterer"]],121.58,0.5,30.25
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/148",148,"serhiibuniak-okta","2020-11-26T13:34:18Z","2020-12-17T14:48:46Z",1,2,12,12,2,"2020-11-30T14:42:22Z",[["bretterer"]],505.24,97.13,5828.07
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/150",150,"serhiibuniak-okta","2020-12-02T16:11:21Z","2020-12-02T17:41:02Z",7,2,151,39,1,"2020-12-02T17:12:16Z",[["bretterer"]],1.49,1.02,60.92
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/152",152,"serhiibuniak-okta","2020-12-03T17:53:04Z","2020-12-16T15:09:51Z",7,4,132,2,1,"2020-12-15T20:25:59Z",[["bretterer"]],309.28,290.55,17432.92
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/154",154,"bretterer","2020-12-08T15:35:35Z","2020-12-08T15:42:55Z",1,3,37,0,1,"2020-12-08T15:38:35Z",[["serhiibuniak-okta"]],0.12,0.05,3
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/155",155,"serhiibuniak-okta","2020-12-09T15:22:53Z","2020-12-09T16:41:23Z",3,2,5,2,2,"2020-12-09T15:30:48Z",[["bretterer"]],1.31,0.13,7.92
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/156",156,"serhiibuniak-okta","2020-12-09T16:57:17Z","2020-12-16T17:36:55Z",5,2,27,3,2,"2020-12-10T20:59:17Z",[["bretterer"]],168.66,28.03,1682
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/159",159,"serhiibuniak-okta","2020-12-14T14:18:34Z","2020-12-16T07:09:34Z",4,6,15,9,1,"2020-12-15T20:27:11Z",[["bretterer"]],40.85,30.14,1808.62
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/163",163,"serhiibuniak-okta","2021-01-15T16:31:54Z","2021-01-16T13:10:38Z",3,2,4,4,1,"2021-01-15T22:23:58Z",[["bretterer"]],20.65,5.87,352.07
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/164",164,"serhiibuniak-okta","2021-01-19T16:25:59Z","2021-01-19T19:24:58Z",2,1,4,1,2,"2021-01-19T19:24:28Z",[["bretterer"]],2.98,2.97,178.48
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/165",165,"serhiibuniak-okta","2021-01-26T13:35:15Z","2021-01-27T15:34:43Z",5,3,31,30,2,"2021-01-27T14:59:15Z",[["bretterer"]],25.99,25.4,1524
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/168",168,"serhiibuniak-okta","2021-02-17T18:40:03Z","2021-02-22T08:55:24Z",6,4,316,15,1,"2021-02-19T19:19:52Z",[["bretterer"]],110.26,48.66,2919.82
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/169",169,"serhiibuniak-okta","2021-02-18T15:52:58Z","2021-02-22T08:49:56Z",3,1,53,9,1,"2021-02-19T19:32:03Z",[["bretterer"]],88.95,27.65,1659.08
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/174",174,"serhiibuniak-okta","2021-03-02T15:09:27Z","2021-03-05T08:52:43Z",3,2,44,21,1,"2021-03-04T21:29:51Z",[["bretterer"]],65.72,54.34,3260.4
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/175",175,"serhiibuniak-okta","2021-03-02T17:30:16Z","2021-03-05T08:31:32Z",2,2,44,0,1,"2021-03-04T21:30:06Z",[["bretterer"]],63.02,52,3119.83
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/176",176,"serhiibuniak-okta","2021-03-03T13:46:43Z","2021-03-05T08:10:03Z",2,1,11,1,1,"2021-03-04T21:30:27Z",[["bretterer"]],42.39,31.73,1903.73
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/178",178,"serhiibuniak-okta","2021-03-05T12:44:50Z","2021-03-05T15:12:01Z",2,1,6,1,1,"2021-03-05T15:11:09Z",[["bretterer"]],2.45,2.44,146.32
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/179",179,"serhiibuniak-okta","2021-03-10T14:53:59Z","2021-03-16T14:33:17Z",8,4,257,2,3,"2021-03-15T15:16:15Z",[["bretterer","serhiibuniak-okta"]],143.66,120.37,7222.27
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/180",180,"Kittzus","2021-03-12T18:12:49Z","2021-03-16T14:14:36Z",1,1,1,1,1,"2021-03-15T11:09:24Z",[["serhiibuniak-okta"]],92.03,64.94,3896.58
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/181",181,"gabrielsroka","2021-03-13T17:30:13Z","2021-03-16T14:14:36Z",1,1,6,4,1,"2021-03-15T07:31:50Z",[["serhiibuniak-okta"]],68.74,38.03,2281.62
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/182",182,"oleksandr-kaleniuk","2021-03-14T16:00:49Z","2021-03-16T14:14:36Z",1,1,1,1,0,"",[],46.23,0,0
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/183",183,"serhiibuniak-okta","2021-03-15T12:42:11Z","2021-03-16T14:14:34Z",2,6,7,5,1,"2021-03-16T14:11:59Z",[["bretterer"]],25.54,25.5,1529.8
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/184",184,"serhiibuniak-okta","2021-03-16T14:37:59Z","2021-03-16T14:43:54Z",2,1,6,1,1,"2021-03-16T14:38:49Z",[["bretterer"]],0.1,0.01,0.83
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/187",187,"serhiibuniak-okta","2021-03-17T15:49:16Z","2021-03-17T17:47:16Z",1,1,1,1,1,"2021-03-17T16:48:36Z",[["bretterer"]],1.97,0.99,59.33
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/189",189,"serhiibuniak-okta","2021-03-22T16:02:13Z","2021-03-26T17:22:47Z",2,1,72,1,1,"2021-03-26T17:18:22Z",[["bretterer"]],97.34,97.27,5836.15
"okta","okta-sdk-python","https://github.com/okta/okta-sdk-python/pull/190",190,"serhiibuniak-okta","2021-03-24T12:20:40Z","2021-03-26T17:28:36Z",2,2,29,4,1,"2021-03-26T17:17:54Z",[["bretterer"]],53.13,52.95,3177.23
