org,repo,url,number,author,created_at,merged_at,changed_files,commits,additions,deletions,reviews,time_of_first_review,reviewers,hours_open,hours_to_first_review,minutes_to_first_review
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/356,356,aarongranick-okta,2020-03-27T23:23:56Z,2020-03-30T19:18:58Z,2,1,9,1,1,2020-03-30T19:10:35Z,"swiftone",67.92,67.78,4066.65
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/362,362,swiftone,2020-04-15T18:29:26Z,2020-04-17T22:20:47Z,1,3,5,4,1,2020-04-15T20:36:44Z,"aarongranick-okta",51.86,2.12,127.3
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/363,363,shuowu-okta,2020-04-17T00:23:52Z,2020-04-20T17:56:57Z,8,5,84,9,4,2020-04-17T17:18:05Z,"aarongranick-okta,shuowu-okta",89.55,16.9,1014.22
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/365,365,swiftone,2020-04-17T21:45:18Z,2020-04-17T22:06:04Z,1,1,1,1,1,2020-04-17T22:05:06Z,"vijetmahabaleshwar-okta",0.35,0.33,19.8
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/367,367,shuowu-okta,2020-04-20T18:03:01Z,2020-04-20T18:08:10Z,1,2,1,1,2,2020-04-20T18:05:18Z,"aarongranick-okta,swiftone",0.09,0.04,2.28
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/369,369,aarongranick-okta,2020-05-05T17:52:50Z,2020-05-05T18:21:01Z,8,2,103,105,3,2020-05-05T17:57:04Z,"swiftone,aarongranick-okta",0.47,0.07,4.23
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/372,372,aarongranick-okta,2020-05-11T21:50:02Z,2020-05-18T16:58:03Z,8,1,43,27,1,2020-05-11T21:52:08Z,"shuowu",163.13,0.04,2.1
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/378,378,vijetmahabaleshwar-okta,2020-05-21T22:48:40Z,2020-05-22T00:15:02Z,2,1,39,30,1,2020-05-22T00:14:55Z,"aarongranick-okta",1.44,1.44,86.25
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/382,382,shuowu,2020-05-29T14:32:46Z,2020-05-29T15:20:58Z,1,1,0,5,1,2020-05-29T15:19:26Z,"robertjd",0.8,0.78,46.67
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/384,384,swiftone,2020-06-01T18:42:00Z,2020-06-03T21:47:10Z,4,4,69,26,2,2020-06-01T19:14:55Z,"shuowu,aarongranick-okta",51.09,0.55,32.92
